longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.33,37.93,34.0,2326.0,471.0,1356.0,441.0,2.3475,11.410892739405076
-122.33,37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,11.62177986988231
-122.34,37.93,32.0,2389.0,652.0,1672.0,584.0,1.4423,11.388495386592052
-122.34,37.93,45.0,2225.0,486.0,1304.0,459.0,2.64,11.62714660906025
-122.35,37.93,41.0,268.0,75.0,198.0,82.0,3.2222,11.959532516409569
-122.32,37.92,29.0,2304.0,399.0,1377.0,454.0,5.0187,11.853674258358701
-122.33,37.92,26.0,3887.0,779.0,2512.0,740.0,2.2301,11.715049649060363
-122.32,37.92,28.0,4649.0,977.0,2606.0,953.0,3.2674,11.768342576834733
-122.32,37.91,34.0,2669.0,647.0,1341.0,555.0,2.6399,11.691908120498669
-122.31,37.91,39.0,2955.0,696.0,1417.0,682.0,2.7628,12.030528073015242
-122.31,37.91,43.0,2549.0,511.0,1060.0,528.0,3.6417,12.091783499128047
-122.31,37.91,45.0,3924.0,834.0,1992.0,773.0,4.1146,12.088414602061942
-122.31,37.93,39.0,2505.0,371.0,872.0,345.0,5.3433,12.56549381513693
-122.31,37.93,36.0,2403.0,408.0,917.0,404.0,5.0399,12.442724546869176
-122.32,37.93,40.0,3056.0,489.0,1103.0,481.0,5.1067,12.418357453509508
-122.32,37.94,47.0,1911.0,283.0,697.0,275.0,6.2712,12.497622229508444
-122.3,37.92,32.0,3943.0,605.0,1524.0,614.0,6.0677,12.68106381628695
-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,12.571409962547559
-122.29,37.92,32.0,1736.0,234.0,602.0,231.0,6.516,12.901716706288706
-122.3,37.93,34.0,2254.0,357.0,715.0,306.0,4.5,12.624782980388359
-122.31,37.93,36.0,1526.0,256.0,696.0,263.0,3.5089,12.475718030495804
-122.32,37.93,33.0,296.0,73.0,216.0,63.0,2.675,10.021270588192511
-122.31,37.92,30.0,1014.0,236.0,537.0,204.0,2.8456,12.118879433827797
-122.31,37.92,38.0,1250.0,236.0,631.0,279.0,3.7239999999999998,12.301837267514554
-122.31,37.92,12.0,1895.0,600.0,983.0,519.0,2.5,12.184849009078548
-122.32,37.92,22.0,1119.0,220.0,565.0,199.0,3.3594,12.138328993443654
-122.31,37.92,43.0,2116.0,407.0,900.0,361.0,4.1587,12.26528450516202
-122.3,37.92,33.0,1615.0,271.0,710.0,285.0,4.0804,12.384218830913648
-122.31,37.91,31.0,1432.0,348.0,681.0,348.0,2.7243,12.29270895218972
-122.3,37.91,39.0,2686.0,569.0,1159.0,559.0,2.9441,12.208070648192846
-122.3,37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,12.250567885416725
-122.3,37.9,37.0,2125.0,489.0,912.0,462.0,2.9219,12.288573867041917
-122.3,37.9,41.0,2053.0,435.0,873.0,415.0,3.4091,12.314927050442256
-122.3,37.9,35.0,1102.0,308.0,688.0,303.0,2.3946,11.861467425678772
-122.3,37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,11.998433280751929
-122.29,37.92,36.0,1450.0,235.0,568.0,234.0,6.0,12.648833538382036
-122.29,37.91,38.0,2591.0,424.0,905.0,378.0,5.1691,12.480669478433299
-122.29,37.91,46.0,2085.0,346.0,748.0,354.0,4.0536,12.476099782743233
-122.29,37.91,40.0,2085.0,329.0,796.0,339.0,5.5357,12.51978789502877
-122.29,37.9,52.0,2657.0,500.0,1131.0,489.0,4.4286,12.366915170647005
-122.28,37.91,38.0,2501.0,348.0,805.0,329.0,6.5576,12.789683939021812
-122.28,37.9,49.0,3191.0,516.0,1148.0,507.0,6.3538,12.717997664739466
-122.28,37.9,52.0,1369.0,249.0,490.0,248.0,4.1212,12.568978139219542
-122.28,37.91,41.0,3009.0,482.0,1053.0,490.0,5.827999999999999,12.689732601223396
-122.27,37.91,47.0,1930.0,315.0,692.0,296.0,6.3669,12.661913960963405
-122.28,37.91,48.0,2083.0,298.0,685.0,286.0,7.3089,12.710477701493241
-124.17,41.8,16.0,2739.0,480.0,1259.0,436.0,3.7557,11.602766168970017
-124.3,41.8,19.0,2672.0,552.0,1298.0,478.0,1.9797,11.359774285476053
-124.23,41.75,11.0,3159.0,616.0,1343.0,479.0,2.4805,11.200950699949402
-124.21,41.77,17.0,3461.0,722.0,1947.0,647.0,2.5795,11.133128103610641
-124.19,41.78,15.0,3140.0,714.0,1645.0,640.0,1.6654,11.219895786191852
-124.22,41.73,28.0,3003.0,699.0,1530.0,653.0,1.7038,11.268302881978894
-124.21,41.75,20.0,3810.0,787.0,1993.0,721.0,2.0074,11.11095424611632
-124.17,41.76,20.0,2673.0,538.0,1282.0,514.0,2.4605,11.570250531589497
-124.16,41.74,15.0,2715.0,569.0,1532.0,530.0,2.1829,11.149082031552883
-124.14,41.95,21.0,2696.0,578.0,1208.0,494.0,2.275,11.715049649060363
-124.16,41.92,19.0,1668.0,324.0,841.0,283.0,2.1336,11.225243392518447
-124.3,41.84,17.0,2677.0,531.0,1244.0,456.0,3.0313,11.54829260880752
-124.15,41.81,17.0,3276.0,628.0,3546.0,585.0,2.2868,11.543454670005051
-123.91,41.68,22.0,1880.0,360.0,743.0,314.0,2.9688,11.936230491206723
-123.83,41.88,18.0,1504.0,357.0,660.0,258.0,3.13,11.667361818274648
-123.92,41.54,22.0,2920.0,636.0,1382.0,499.0,2.0202,11.171842615791332
-119.94,38.96,20.0,1451.0,386.0,467.0,255.0,1.5536,12.266697267346608
-119.95,38.95,8.0,430.0,107.0,36.0,18.0,2.625,12.141534124392603
-119.95,38.95,22.0,1058.0,352.0,851.0,269.0,2.02,11.379394072345706
-119.95,38.95,21.0,2046.0,580.0,952.0,353.0,1.7245,11.431715409544685
-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,11.421906066583059
-119.95,38.94,24.0,2180.0,517.0,755.0,223.0,2.5875,12.063356343328579
-119.93,38.94,27.0,1709.0,408.0,97.0,44.0,2.4917,12.206072645530174
-119.97,38.94,26.0,1485.0,334.0,406.0,180.0,1.9667,11.345689545594315
-119.97,38.93,24.0,856.0,185.0,388.0,108.0,3.1806,11.582451527618838
-119.98,38.96,25.0,2443.0,444.0,868.0,342.0,3.5417,11.650946762867603
-119.96,38.94,19.0,1429.0,292.0,585.0,188.0,2.2589,11.787522297873354
-119.96,38.94,27.0,1492.0,393.0,717.0,254.0,1.8906,11.554067408301403
-119.96,38.93,22.0,2731.0,632.0,1215.0,483.0,2.83,11.612770799939945
-119.94,38.92,24.0,1258.0,216.0,235.0,96.0,4.6,11.826275284170586
-119.98,38.94,25.0,1339.0,328.0,503.0,219.0,1.9018,11.605504646263322
-119.98,38.94,23.0,1564.0,298.0,339.0,147.0,4.0417,11.505900850033264
-119.99,38.94,24.0,1216.0,289.0,421.0,185.0,3.1625,11.54829260880752
-119.99,38.94,22.0,3119.0,640.0,786.0,351.0,3.0806,11.682668239557323
-119.99,38.93,23.0,1882.0,414.0,673.0,277.0,2.9091,11.862877863148134
-119.98,38.93,28.0,1194.0,272.0,494.0,203.0,2.3281,11.359774285476053
-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,11.411999546380267
-119.98,38.92,27.0,2682.0,606.0,1010.0,399.0,3.15,11.372513311253483
-119.98,38.92,28.0,1408.0,312.0,522.0,221.0,2.0708,11.403110598963021
-120.0,38.93,17.0,8005.0,1382.0,999.0,383.0,3.9722,12.655235608904057
-120.01,38.93,22.0,3080.0,610.0,1045.0,425.0,2.9960000000000004,11.744830521953011
-120.0,38.92,17.0,1106.0,207.0,466.0,180.0,3.3295,11.748787788692212
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,11.54829260880752
-120.01,38.92,23.0,964.0,246.0,485.0,198.0,1.7188,11.473144594958384
-120.01,38.92,25.0,1758.0,357.0,689.0,278.0,2.675,11.554067408301403
-120.02,38.91,22.0,2138.0,493.0,829.0,330.0,2.2056,11.582451527618838
-120.02,38.92,24.0,1194.0,246.0,414.0,151.0,3.2396,11.531747219210816
-120.01,38.91,27.0,968.0,191.0,283.0,143.0,2.0938,11.455296352133592
-120.01,38.91,17.0,2732.0,609.0,1005.0,499.0,1.9851,11.370209162768633
-120.01,38.89,24.0,1669.0,422.0,589.0,281.0,3.0089,11.520893634619405
-120.0,38.9,21.0,1653.0,419.0,737.0,308.0,1.9727,11.644830535850167
-119.99,38.88,17.0,2807.0,529.0,675.0,251.0,2.7457,11.588032937457033
-119.98,38.9,16.0,3109.0,572.0,885.0,334.0,3.5,11.810805362398455
-119.92,38.91,15.0,3831.0,625.0,984.0,328.0,5.0718,11.998433280751929
-120.0,38.87,12.0,1437.0,268.0,395.0,144.0,4.225,11.756655649892826
-119.96,38.84,17.0,2722.0,512.0,828.0,289.0,3.5714,11.605504646263322
-120.02,38.76,15.0,3142.0,618.0,725.0,285.0,4.3333,11.706846157607535
-120.04,38.86,16.0,2708.0,481.0,712.0,261.0,3.7891,11.675894293248367
-120.03,38.89,15.0,3042.0,588.0,918.0,336.0,3.8333,11.685196685910682
-120.02,38.86,19.0,2429.0,459.0,883.0,300.0,3.017,11.488632772401184
-120.13,39.06,22.0,2465.0,539.0,381.0,146.0,2.875,11.379394072345706
-120.16,39.04,18.0,2040.0,402.0,350.0,129.0,4.0313,11.744037185933616
-120.16,39.01,16.0,1463.0,264.0,54.0,26.0,4.975,12.237086699059343
-120.06,39.01,19.0,2967.0,528.0,112.0,48.0,4.0714,12.988831984779805
-120.1,38.91,33.0,1561.0,282.0,30.0,11.0,1.875,13.122365377402328
-120.97,38.91,7.0,4341.0,716.0,1978.0,682.0,4.8311,12.056411870975767
-121.04,38.81,11.0,3522.0,623.0,1456.0,544.0,3.93,12.00395646140804
-120.72,38.94,10.0,1604.0,352.0,540.0,190.0,3.7625,11.63691144475122
-120.88,38.91,15.0,3876.0,778.0,1960.0,691.0,2.9019999999999997,11.754301784545499
-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,11.764462090785656
-120.87,38.83,12.0,2180.0,423.0,1070.0,377.0,2.8562,11.761346823468706
-120.84,38.81,11.0,1280.0,286.0,609.0,248.0,3.1635,11.7950923567339
-120.81,38.89,17.0,1438.0,324.0,675.0,268.0,2.9444,11.689396608086007
-120.79,38.83,15.0,1374.0,291.0,709.0,239.0,1.7222,11.682668239557323
-120.71,38.85,8.0,1877.0,479.0,884.0,323.0,3.4688,11.696080008068074
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,11.379394072345706
-120.3,38.9,11.0,1961.0,435.0,113.0,53.0,0.9227,11.466881526468821
-121.09,38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,12.270454904459442
-121.08,38.67,10.0,2499.0,331.0,1040.0,333.0,6.843999999999999,12.386726145223431
-121.07,38.66,22.0,1831.0,274.0,813.0,269.0,4.6394,12.063356343328579
-121.06,38.7,9.0,13255.0,1739.0,5001.0,1627.0,6.314,12.341040505940658
-121.0,38.58,12.0,3425.0,549.0,1357.0,451.0,5.3344,12.289954129510877
-121.01,38.73,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,12.193493863323313
-120.99,38.69,5.0,5743.0,1074.0,2651.0,962.0,4.1163,12.058152515453552
-121.02,38.66,4.0,7392.0,1155.0,3096.0,1065.0,4.5246,12.200557464842063
-120.99,38.67,8.0,4913.0,744.0,2005.0,723.0,5.4413,12.143665185401556
-120.98,38.67,13.0,3432.0,516.0,1286.0,470.0,5.584,12.136722567395381
-120.98,38.66,9.0,2073.0,404.0,916.0,373.0,3.225,12.003344278958556
-120.98,38.68,5.0,4810.0,909.0,2242.0,900.0,3.2964,12.083339880147877
-120.95,38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,12.288113355866383
-120.96,38.66,11.0,2339.0,436.0,1062.0,380.0,3.9036,12.105146726940212
-120.97,38.65,9.0,3707.0,602.0,1601.0,555.0,4.0714,12.613535756301012
-120.93,38.65,12.0,2213.0,384.0,1097.0,351.0,4.5568,12.044141778383953
-120.91,38.62,12.0,4545.0,748.0,2033.0,718.0,4.1843,12.24336843027387
-120.95,38.79,12.0,3247.0,579.0,1459.0,517.0,4.3981,12.219975550699164
-120.93,38.77,9.0,2229.0,355.0,788.0,341.0,5.5111,12.187399380264553
-120.91,38.73,11.0,5460.0,859.0,2645.0,838.0,4.835,12.348439886817095
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,12.028141437037512
-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,12.125946601050888
-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,11.89204659773879
-120.83,38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,11.762126550603728
-120.84,38.73,17.0,2616.0,492.0,1158.0,457.0,2.8807,11.867798786962332
-120.81,38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,11.699405031912846
-120.78,38.74,28.0,4236.0,877.0,2008.0,881.0,2.1603,11.619984537263637
-120.81,38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,11.708492248514204
-120.76,38.76,21.0,3509.0,606.0,1576.0,564.0,2.6392,11.908340237224891
-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,11.592660432989081
-120.78,38.73,31.0,3117.0,616.0,1606.0,588.0,2.9844,11.759003987566935
-120.81,38.73,42.0,1276.0,260.0,799.0,259.0,2.7273,11.764462090785656
-120.78,38.72,19.0,4414.0,767.0,1865.0,699.0,3.6406,11.924372644755941
-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,11.835733339397384
-120.7,38.75,19.0,2325.0,430.0,967.0,376.0,2.9,11.9747709065145
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,11.85864056867262
-120.58,38.77,15.0,2155.0,394.0,857.0,356.0,4.03,11.85793260404128
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,11.596347073109301
-120.6,38.76,22.0,1236.0,273.0,615.0,248.0,3.0217,11.579649097013137
-120.59,38.76,21.0,1728.0,417.0,731.0,334.0,1.7266,11.45846927917417
-120.63,38.75,17.0,3145.0,621.0,1432.0,559.0,2.7201,11.67419361256635
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,11.929660165336623
-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,11.850825253582627
-120.62,38.71,10.0,6305.0,1150.0,2597.0,921.0,4.0197,11.792071206399722
-120.63,38.68,14.0,1821.0,316.0,769.0,266.0,3.0789,11.788281887731372
-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,11.824812226118826
-120.76,38.6,14.0,2925.0,625.0,1226.0,437.0,2.5865,11.804101426676265
-120.66,38.61,19.0,2715.0,596.0,1301.0,473.0,2.5042,11.747206760694894
-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,11.685196685910682
-120.59,38.53,15.0,432.0,87.0,208.0,73.0,3.6125,11.512925464970229
-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,11.49272275765271
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,11.657891235220415
-120.08,38.8,34.0,1988.0,511.0,36.0,15.0,4.625,11.998433280751929
-120.88,38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,12.047662908782533
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,12.246734627249063
-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,11.685196685910682
-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,11.956970055045868
-120.85,38.69,18.0,5928.0,1097.0,2697.0,1096.0,3.4872,11.85934803244461
-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,11.83862560460953
-119.81,36.73,51.0,956.0,196.0,662.0,180.0,2.101,10.945529489715843
-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1.3719999999999999,10.811746112713019
-119.81,36.74,36.0,607.0,155.0,483.0,146.0,1.5625,10.768484990022733
-119.79,36.73,52.0,112.0,28.0,193.0,40.0,1.975,10.768484990022733
-119.8,36.73,45.0,925.0,231.0,797.0,228.0,1.7011,10.709963418403076
-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,10.82774645405946
-119.81,36.72,46.0,1414.0,268.0,902.0,243.0,1.5833,10.945529489715843
-119.81,36.73,50.0,772.0,194.0,606.0,167.0,2.2206,10.988676820872097
-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,10.87804719253426
-119.77,36.72,43.0,1763.0,389.0,1623.0,390.0,1.4427,10.772686676876432
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,10.675907913990581
-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,10.870471398725801
-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,10.75577295443437
-119.77,36.74,20.0,1855.0,519.0,1091.0,443.0,1.5547,11.449985665196355
-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2.5045,11.410892739405076
-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,10.819778284410283
-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,10.940224437486151
-119.79,36.74,35.0,853.0,296.0,1228.0,289.0,1.0513,10.586584397242571
-119.79,36.74,52.0,173.0,87.0,401.0,84.0,2.1094,11.225243392518447
-119.8,36.74,25.0,1717.0,542.0,1343.0,471.0,0.799,10.855145428247575
-119.8,36.75,41.0,1659.0,466.0,1391.0,447.0,1.3527,11.021902468500418
-119.79,36.75,33.0,3161.0,934.0,3530.0,846.0,1.123,10.75149944365699
-119.82,36.74,52.0,610.0,128.0,406.0,122.0,1.8967,10.687389096364537
-119.82,36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435,10.870471398725801
-119.82,36.72,17.0,1276.0,242.0,927.0,238.0,2.6176,10.898589464834572
-119.83,36.73,21.0,1702.0,358.0,1347.0,316.0,2.4137,11.03650126792157
-119.83,36.72,28.0,60.0,10.0,46.0,13.0,4.35,11.119882876860622
-119.83,36.71,43.0,355.0,81.0,233.0,75.0,2.4167,11.210468106936293
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,10.87804719253426
-119.8,36.71,29.0,1541.0,291.0,1007.0,313.0,2.0043,10.887436932884098
-119.81,36.71,25.0,1026.0,221.0,789.0,183.0,1.5625,10.874266469694353
-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,10.789319076925574
-119.8,36.72,15.0,1908.0,417.0,1383.0,375.0,1.0472,10.96474405466047
-119.79,36.7,23.0,1731.0,363.0,1210.0,341.0,1.3922,10.809727948556782
-119.8,36.7,28.0,1592.0,304.0,962.0,282.0,1.3304,10.845446031158861
-119.81,36.7,52.0,314.0,57.0,178.0,66.0,1.2404,10.868568448579715
-119.78,36.72,22.0,354.0,121.0,530.0,115.0,2.1458,10.44581184336149
-119.79,36.72,41.0,1562.0,322.0,927.0,277.0,1.3047,10.694215061434937
-119.78,36.71,35.0,1987.0,394.0,1233.0,383.0,1.3587,10.721062311471126
-119.74,36.71,17.0,5872.0,1250.0,5034.0,1224.0,2.1905,11.031658643445782
-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,10.700994748420316
-119.76,36.72,24.0,1240.0,265.0,1035.0,232.0,2.875,11.012050172057405
-119.74,36.73,34.0,1254.0,272.0,1056.0,279.0,2.3269,10.835651633566574
-119.74,36.72,25.0,3972.0,842.0,2863.0,729.0,2.1304,10.976782033219948
-119.75,36.72,22.0,3247.0,859.0,4179.0,881.0,1.3343,11.015345067954259
-119.76,36.73,46.0,1347.0,282.0,854.0,267.0,1.8723,10.870471398725801
-119.76,36.73,39.0,1553.0,363.0,1449.0,341.0,1.4419,10.725467604939041
-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,10.860920227741458
-119.74,36.73,42.0,1236.0,272.0,946.0,261.0,2.0536,10.819778284410283
-119.69,36.75,6.0,1926.0,303.0,965.0,316.0,4.7463,11.441429463265159
-119.67,36.74,19.0,2788.0,614.0,1365.0,525.0,2.7813,11.69774390196277
-119.69,36.74,17.0,2438.0,598.0,1563.0,538.0,1.5449,11.042921835724492
-119.69,36.75,13.0,2343.0,409.0,1347.0,405.0,4.0027,11.441429463265159
-119.67,36.73,27.0,2845.0,417.0,1219.0,460.0,4.9196,11.677592086525463
-119.69,36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,12.053504046885568
-119.69,36.74,23.0,2097.0,385.0,911.0,405.0,3.5128,11.708492248514204
-119.69,36.71,25.0,556.0,79.0,249.0,71.0,4.4583,11.592660432989081
-119.67,36.72,31.0,843.0,140.0,453.0,149.0,2.6875,11.94340833605368
-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,12.323855681186558
-119.72,36.73,9.0,1914.0,491.0,1116.0,424.0,1.4646,11.095893720490599
-119.72,36.72,15.0,1713.0,246.0,766.0,232.0,6.8162,11.75351592988816
-119.73,36.72,26.0,2645.0,1005.0,1660.0,991.0,0.6991,11.401993904262946
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,10.900436187427738
-119.71,36.73,19.0,3972.0,585.0,1586.0,560.0,5.2608,11.927680619985486
-119.72,36.71,7.0,2456.0,463.0,1350.0,424.0,3.0179,11.425186550662222
-119.73,36.72,15.0,2246.0,456.0,1190.0,403.0,2.0294,11.161948542146133
-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,10.805679360030782
-119.69,36.69,36.0,1432.0,269.0,836.0,237.0,2.1563,11.388495386592052
-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,11.214519429155471
-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,11.432799420490943
-119.63,36.64,33.0,1036.0,181.0,620.0,174.0,3.4107,11.611865412825132
-119.65,36.62,6.0,1931.0,422.0,1344.0,414.0,1.6607,10.968198289528557
-119.68,36.63,39.0,1237.0,256.0,638.0,239.0,3.0139,11.086747315264523
-119.74,36.65,19.0,2546.0,463.0,1257.0,418.0,2.9013,11.401993904262946
-119.68,36.62,31.0,834.0,229.0,616.0,211.0,1.6602,11.021902468500418
-119.73,36.62,35.0,2080.0,365.0,1026.0,333.0,3.5781,11.438201918774292
-119.73,36.59,31.0,1551.0,296.0,1058.0,287.0,3.3438,11.436044420634271
-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,11.107960231903714
-119.78,36.65,27.0,1226.0,240.0,706.0,211.0,2.77,11.133128103610641
-119.82,36.64,30.0,1694.0,312.0,1008.0,321.0,2.2466,11.472103470449973
-119.8,36.65,34.0,2263.0,423.0,1184.0,407.0,1.7692,11.214519429155471
-119.89,36.73,43.0,524.0,93.0,302.0,93.0,2.6146,11.305901295535902
-119.87,36.72,30.0,1584.0,316.0,984.0,300.0,2.0658,11.125791313546788
-119.89,36.7,32.0,1485.0,269.0,867.0,271.0,2.5809,11.268302881978894
-119.85,36.74,35.0,1191.0,190.0,537.0,182.0,3.5375,11.479368681441386
-119.84,36.77,6.0,1853.0,473.0,1397.0,417.0,1.4817,11.184421397998193
-119.83,36.76,15.0,3291.0,772.0,1738.0,634.0,1.976,11.116915515632819
-119.82,36.75,41.0,1022.0,209.0,741.0,213.0,2.0781,10.795485591841238
-119.84,36.75,34.0,1186.0,300.0,774.0,271.0,1.575,10.952559395644101
-119.83,36.75,33.0,662.0,183.0,607.0,181.0,1.3929,10.925938480238674
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,11.125791313546788
-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,10.900436187427738
-119.81,36.75,52.0,1827.0,356.0,855.0,353.0,1.7636,10.916904995141007
-119.82,36.76,41.0,1973.0,399.0,1107.0,375.0,1.8971,11.11095424611632
-119.82,36.76,46.0,2194.0,563.0,924.0,542.0,1.4028,11.134589024250317
-119.8,36.76,52.0,1853.0,437.0,764.0,390.0,1.6429,11.144756141605761
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,10.975071168816319
-119.81,36.76,52.0,1792.0,352.0,1049.0,357.0,2.4375,10.952559395644101
-119.8,36.76,52.0,2224.0,418.0,832.0,406.0,2.3952,11.269579206338499
-119.79,36.76,52.0,1185.0,260.0,635.0,239.0,1.175,10.934891091510787
-119.79,36.75,52.0,377.0,97.0,530.0,96.0,1.0,10.714417768752456
-119.8,36.75,46.0,2625.0,593.0,1368.0,551.0,1.5273,10.985292722887856
-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,11.023535121924303
-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,10.845446031158861
-119.78,36.75,49.0,1175.0,307.0,982.0,278.0,1.2937,10.858998997563564
-119.78,36.75,43.0,2070.0,512.0,1925.0,444.0,1.4635,10.749355820113736
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,10.815770263012745
-119.76,36.76,23.0,3800.0,1003.0,3786.0,917.0,1.4766,10.831706855275558
-119.76,36.75,35.0,1607.0,383.0,1407.0,382.0,2.19,10.885566024948286
-119.76,36.75,41.0,1576.0,417.0,1567.0,366.0,1.2545,10.725467604939041
-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,10.801614313782611
-119.77,36.76,43.0,1623.0,294.0,781.0,272.0,1.869,10.933106969717286
-119.77,36.76,43.0,1945.0,413.0,1492.0,422.0,1.5174,10.907789161732996
-119.76,36.75,35.0,2347.0,526.0,1676.0,481.0,1.6548,10.807705703176014
-119.76,36.74,52.0,2137.0,448.0,1194.0,444.0,1.3029,11.143310009755762
-119.77,36.74,50.0,1325.0,280.0,811.0,281.0,1.8667,11.04771035245629
-119.77,36.74,51.0,1454.0,235.0,729.0,252.0,3.3125,11.157678073022682
-119.77,36.75,44.0,1818.0,412.0,1680.0,418.0,1.7083,10.785186839640664
-119.76,36.75,39.0,2233.0,563.0,2031.0,491.0,1.8641,10.835651633566574
-119.74,36.75,47.0,2236.0,418.0,1042.0,397.0,2.9545,10.995410853053441
-119.74,36.74,39.0,4893.0,1210.0,4749.0,1067.0,1.2065,10.925938480238674
-119.75,36.74,39.0,1740.0,351.0,1098.0,347.0,1.8958,10.845446031158861
-119.75,36.75,50.0,1515.0,294.0,852.0,297.0,1.9955,10.900436187427738
-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,10.922334872735375
-119.74,36.76,42.0,2093.0,470.0,1621.0,438.0,1.7994,10.980195005816189
-119.74,36.76,36.0,912.0,216.0,842.0,219.0,1.4766,10.874266469694353
-119.75,36.76,29.0,2077.0,524.0,1887.0,489.0,1.4107,10.998760939938723
-119.75,36.76,32.0,2072.0,497.0,2002.0,470.0,1.3278,10.703244468154331
-119.72,36.75,11.0,4832.0,993.0,2190.0,888.0,2.6611,11.221235371120908
-119.73,36.76,30.0,1548.0,282.0,886.0,311.0,3.1,11.174651606402387
-119.72,36.75,27.0,1691.0,282.0,869.0,337.0,3.9514,11.372513311253483
-119.73,36.74,14.0,6202.0,1551.0,5561.0,1435.0,1.6073,11.077516480488992
-119.73,36.75,39.0,1745.0,321.0,901.0,303.0,3.1719,11.125791313546788
